Customer ID,Gender,Age,Salary,Product ID,Price,Purchased
1522,Male,33,36000,P02,7000,1
1523,Male,54,69000,P03,7000,0
1524,Female,64,80000,P03,2000,1
1525,Female,20,39000,P01,2000,0
1526,Male,36,100000,P02,7000,0
1527,Male,57,91000,P01,2000,0
1528,Female,25,79000,P01,3500,0
1529,Female,40,41000,P02,5000,0
1530,Female,29,28000,P01,7000,0
1531,Male,46,30000,P02,5000,0
1532,Male,59,52000,P01,7000,1
1533,Male,55,59000,P02,7000,0
1534,Male,28,90000,P03,3500,0
1535,Male,48,67000,P02,2000,0
1536,Male,62,21000,P01,2000,1
1537,Male,54,76000,P01,3500,0
1538,Female,52,29000,P01,2000,0
1539,Male,39,68000,P02,2000,0
1540,Female,64,35000,P02,7000,1
1541,Female,46,60000,P01,5000,0
1542,Female,38,51000,P02,3500,1
1543,Male,18,35000,P03,2000,0
1544,Female,33,55000,P03,5000,1
1545,Male,26,28000,P01,5000,0
1546,Male,50,79000,P02,7000,1
1547,Female,51,59000,P02,3500,1
1548,Female,35,66000,P02,7000,1
1549,Male,21,65000,P03,2000,0
1550,Female,59,75000,P01,5000,0
1551,Female,61,39000,P02,2000,1
1552,Female,42,53000,P01,2000,1
1553,Male,55,100000,P01,3500,0
1554,Male,20,71000,P01,5000,1
1555,Male,43,43000,P03,5000,1
1556,Female,53,93000,P03,5000,0
1557,Female,32,93000,P01,2000,1
1558,Male,34,22000,P03,5000,0
1559,Female,37,78000,P02,2000,0
1560,Male,24,82000,P01,5000,0
1561,Female,40,23000,P01,7000,1
1562,Female,64,30000,P01,2000,1
1563,Female,40,81000,P01,2000,0
1564,Male,49,62000,P03,2000,1
1565,Female,63,59000,P01,2000,0
1566,Female,47,86000,P02,7000,0
1567,Male,63,24000,P02,2000,1
1568,Female,50,87000,P02,2000,0
1569,Male,39,23000,P02,2000,1
1570,Female,20,47000,P02,3500,1
1571,Male,22,59000,P01,2000,0
1572,Male,60,20000,P03,3500,1
1573,Female,41,54000,P03,5000,1
1574,Male,62,100000,P01,2000,1
1575,Female,41,69000,P01,2000,0
1576,Male,49,74000,P03,5000,0
1577,Male,47,87000,P01,7000,0
1578,Female,51,50000,P02,7000,0
1579,Female,19,59000,P02,7000,0
1580,Male,56,20000,P01,5000,0
1581,Male,63,48000,P01,7000,1
1582,Female,46,23000,P02,5000,1
1583,Female,56,71000,P01,2000,1
1584,Female,19,94000,P03,2000,0
1585,Female,33,80000,P01,7000,0
1586,Female,60,94000,P02,5000,0
1587,Female,57,53000,P03,2000,1
1588,Male,59,88000,P02,5000,1
1589,Female,52,44000,P03,5000,1
1590,Female,30,48000,P01,3500,1
1591,Female,50,74000,P03,2000,0
1592,Female,23,85000,P01,3500,1
1593,Male,28,27000,P02,5000,0
1594,Male,64,64000,P03,3500,0
1595,Female,25,33000,P02,3500,1
1596,Female,28,27000,P01,5000,1
1597,Male,29,53000,P03,7000,0
1598,Male,18,74000,P02,2000,1
1599,Male,62,76000,P03,7000,1
1600,Female,34,60000,P03,3500,0
1601,Male,64,47000,P03,2000,0
1602,Male,27,69000,P02,5000,0
1603,Male,23,49000,P02,7000,1
1604,Male,18,68000,P03,7000,1
1605,Male,24,80000,P02,7000,1
1606,Male,53,82000,P01,2000,1
1607,Male,48,31000,P03,7000,1
1608,Female,22,50000,P01,7000,0
1609,Female,41,95000,P02,7000,0
1610,Female,30,65000,P03,3500,1
1611,Male,49,45000,P01,3500,1
1612,Female,41,35000,P02,7000,0
1613,Male,20,67000,P02,2000,0
1614,Male,27,27000,P01,5000,0
1615,Male,36,47000,P03,5000,1
1616,Male,33,32000,P02,2000,0
1617,Female,28,63000,P03,2000,1
1618,Male,64,84000,P01,5000,0
1619,Male,19,40000,P03,2000,0
1620,Male,54,33000,P02,7000,1
1621,Female,27,60000,P01,2000,1
1622,Female,36,75000,P03,2000,0
1623,Female,61,52000,P02,3500,1
1624,Female,21,49000,P01,5000,0
1625,Female,30,31000,P01,7000,1
1626,Female,37,34000,P02,7000,0
1627,Female,53,76000,P01,7000,0
1628,Male,43,84000,P03,2000,1
1629,Female,51,58000,P03,5000,1
1630,Female,32,48000,P02,5000,0
1631,Female,22,86000,P01,3500,0
1632,Female,34,80000,P01,5000,0
1633,Male,21,52000,P03,7000,1
1634,Female,57,22000,P03,7000,1
1635,Male,62,96000,P01,7000,0
1636,Female,63,79000,P03,7000,1
1637,Male,55,72000,P03,5000,0
1638,Male,49,78000,P01,2000,1
1639,Female,40,100000,P01,7000,1
1640,Male,23,21000,P03,2000,0
1641,Male,64,23000,P03,7000,1
1642,Male,57,41000,P02,3500,1
1643,Female,21,52000,P02,2000,1
1644,Male,40,81000,P01,2000,0
1645,Female,50,98000,P01,7000,0
1646,Male,57,73000,P02,7000,0
1647,Male,61,82000,P01,3500,0
1648,Male,42,90000,P01,5000,0
1649,Female,32,97000,P03,3500,0
1650,Female,41,92000,P03,5000,1
1651,Female,64,38000,P03,5000,1
1652,Female,61,64000,P02,3500,0
1653,Female,57,39000,P01,3500,0
1654,Male,20,93000,P02,2000,0
1655,Female,52,99000,P03,2000,0
1656,Male,42,46000,P03,3500,1
1657,Male,64,97000,P03,5000,0
1658,Male,28,35000,P01,5000,0
1659,Female,59,28000,P01,3500,0
1660,Male,20,92000,P02,7000,0
1661,Male,41,50000,P01,7000,0
1662,Male,39,98000,P02,5000,0
1663,Male,32,86000,P02,2000,0
1664,Male,35,97000,P01,2000,0
1665,Female,59,97000,P01,3500,1
1666,Female,30,31000,P03,5000,1
1667,Male,34,68000,P02,3500,0
1668,Male,49,30000,P02,5000,1
1669,Female,42,89000,P02,2000,0
1670,Female,62,33000,P01,7000,0
1671,Female,47,73000,P01,5000,1
1672,Female,42,63000,P03,2000,0
1673,Female,57,87000,P03,7000,0
1674,Male,19,70000,P02,3500,0
1675,Female,58,20000,P02,3500,0
1676,Female,55,45000,P02,7000,0
1677,Female,63,41000,P01,5000,1
1678,Female,61,34000,P01,3500,0
1679,Male,40,74000,P01,2000,1
1680,Female,52,81000,P01,5000,0
1681,Female,26,23000,P02,2000,0
1682,Female,63,21000,P03,7000,0
1683,Female,44,36000,P01,2000,0
1684,Male,29,45000,P01,2000,0
1685,Male,45,81000,P01,7000,0
1686,Female,38,68000,P01,2000,0
1687,Male,38,34000,P03,2000,0
1688,Female,37,31000,P03,5000,1
1689,Female,23,41000,P03,7000,0
1690,Female,55,90000,P01,7000,0
1691,Female,43,65000,P03,5000,1
1692,Male,58,45000,P01,2000,0
1693,Male,28,40000,P02,3500,0
1694,Female,59,90000,P02,3500,1
1695,Male,50,68000,P02,5000,0
1696,Female,37,77000,P02,7000,0
1697,Female,42,76000,P01,5000,0
1698,Male,53,46000,P03,7000,1
1699,Female,43,28000,P02,5000,1
1700,Female,62,39000,P01,2000,0
1701,Female,43,62000,P01,2000,0
1702,Male,18,38000,P03,7000,1
1703,Female,19,82000,P02,5000,0
1704,Male,24,75000,P02,3500,0
1705,Female,40,26000,P01,7000,1
1706,Male,59,62000,P02,2000,0
1707,Female,60,37000,P01,3500,0
1708,Male,20,82000,P03,2000,1
1709,Male,23,97000,P03,5000,0
1710,Female,21,47000,P01,3500,1
1711,Male,18,24000,P02,2000,1
1712,Female,50,96000,P01,2000,0
1713,Male,18,42000,P03,7000,1
1714,Female,30,72000,P01,3500,0
1715,Female,38,37000,P02,3500,1
1716,Female,31,24000,P02,5000,0
1717,Female,23,36000,P01,5000,0
1718,Female,56,72000,P03,7000,0
1719,Male,64,47000,P01,7000,1
1720,Male,56,87000,P02,2000,1
1721,Male,46,60000,P01,7000,0
1722,Male,33,96000,P03,5000,1
1723,Female,45,49000,P01,5000,1
1724,Female,24,51000,P01,7000,1
1725,Male,55,90000,P01,2000,0
1726,Female,48,28000,P02,5000,1
1727,Female,58,35000,P02,2000,0
1728,Female,50,87000,P02,5000,0
1729,Female,41,49000,P03,2000,1
1730,Female,40,32000,P03,3500,1
1731,Male,34,40000,P01,3500,1
1732,Female,58,45000,P02,7000,0
1733,Female,51,68000,P01,5000,0
1734,Male,52,30000,P03,3500,1
1735,Female,64,67000,P02,7000,1
1736,Female,52,33000,P01,7000,0
1737,Male,43,26000,P03,2000,1
1738,Female,48,35000,P01,3500,0
1739,Female,54,67000,P01,3500,0
1740,Male,19,60000,P03,7000,0
1741,Female,23,27000,P02,2000,0
1742,Male,25,53000,P02,2000,1
1743,Female,40,77000,P03,2000,0
1744,Male,32,34000,P03,2000,1
1745,Male,22,59000,P02,3500,1
1746,Male,37,25000,P03,3500,1
1747,Male,40,31000,P01,3500,1
1748,Male,37,66000,P01,2000,1
1749,Male,32,32000,P03,5000,0
1750,Male,36,31000,P01,7000,0
1751,Female,27,43000,P03,2000,0
1752,Male,22,60000,P03,2000,1
1753,Male,25,58000,P02,3500,0
1754,Female,61,86000,P01,7000,0
1755,Female,24,26000,P02,5000,1
1756,Female,63,93000,P02,3500,0
1757,Female,53,31000,P02,7000,0
1758,Female,21,85000,P03,2000,0
1759,Female,32,77000,P01,3500,0
1760,Male,26,98000,P03,2000,0
1761,Male,62,78000,P01,5000,0
1762,Male,21,95000,P01,2000,1
1763,Male,30,70000,P02,2000,1
1764,Female,25,94000,P03,5000,1
1765,Male,43,97000,P02,3500,1
1766,Male,26,56000,P02,5000,0
1767,Female,39,24000,P01,5000,1
1768,Female,44,90000,P02,7000,0
1769,Male,48,22000,P01,7000,0
1770,Male,39,83000,P03,5000,0
1771,Male,40,70000,P03,7000,0
1772,Female,58,100000,P01,3500,0
1773,Female,52,32000,P02,2000,0
1774,Female,56,84000,P01,3500,0
1775,Male,41,66000,P02,3500,1
1776,Female,43,86000,P01,2000,0
1777,Female,35,35000,P01,5000,0
1778,Male,54,50000,P03,2000,0
1779,Male,41,21000,P03,5000,1
1780,Male,46,91000,P03,5000,0
1781,Female,28,39000,P02,2000,0
1782,Female,61,86000,P01,7000,0
1783,Male,44,51000,P02,7000,1
1784,Male,22,23000,P02,2000,0
1785,Female,49,22000,P01,5000,1
1786,Female,24,23000,P02,5000,0
1787,Female,60,61000,P03,2000,1
1788,Male,36,47000,P01,2000,0
1789,Female,59,33000,P03,7000,1
1790,Female,28,39000,P02,3500,1
1791,Male,24,97000,P02,7000,1
1792,Female,18,90000,P03,2000,0
1793,Male,20,54000,P01,3500,0
1794,Male,61,67000,P02,7000,1
1795,Male,52,40000,P01,7000,1
1796,Male,36,26000,P03,5000,0
1797,Male,57,66000,P01,7000,1
1798,Female,22,70000,P03,3500,1
1799,Male,61,38000,P02,7000,0
1800,Male,48,82000,P03,3500,1
1801,Female,53,61000,P02,5000,0
1802,Male,55,30000,P02,5000,0
1803,Female,37,81000,P02,7000,0
1804,Female,33,74000,P01,7000,1
1805,Female,63,56000,P02,2000,1
1806,Male,39,92000,P01,2000,0
1807,Female,33,73000,P02,5000,0
1808,Female,43,20000,P01,2000,1
1809,Female,37,47000,P01,5000,0
1810,Male,24,38000,P03,2000,1
1811,Female,35,40000,P03,2000,1
1812,Male,21,34000,P02,7000,0
1813,Female,53,49000,P01,5000,0
1814,Male,42,99000,P01,3500,0
1815,Male,42,41000,P03,5000,1
1816,Male,50,93000,P03,7000,0
1817,Male,59,30000,P02,5000,0
1818,Female,47,66000,P03,2000,0
1819,Male,24,39000,P03,3500,0
1820,Male,56,47000,P02,3500,0
1821,Female,22,100000,P02,5000,0
1822,Male,29,77000,P02,3500,0
1823,Male,39,54000,P03,7000,0
1824,Male,31,51000,P03,5000,0
1825,Female,26,35000,P01,3500,1
1826,Female,25,23000,P02,3500,0
1827,Female,33,52000,P01,7000,1
1828,Female,33,20000,P03,2000,0
1829,Male,42,88000,P03,2000,0
1830,Male,45,28000,P03,2000,1
1831,Female,51,70000,P03,2000,1
1832,Male,48,43000,P01,7000,0
1833,Female,29,91000,P02,3500,1
1834,Female,58,78000,P01,2000,1
1835,Male,26,81000,P01,5000,1
1836,Female,28,87000,P02,5000,0
1837,Male,42,58000,P01,3500,0
1838,Female,48,72000,P03,3500,1
1839,Male,46,20000,P03,3500,1
1840,Male,44,36000,P01,2000,1
1841,Female,50,67000,P01,2000,0
1842,Female,30,45000,P01,2000,0
1843,Male,54,90000,P02,3500,0
1844,Female,33,26000,P03,3500,0
1845,Male,36,31000,P03,3500,1
1846,Female,55,67000,P02,2000,0
1847,Male,40,21000,P01,5000,1
1848,Female,21,28000,P01,5000,1
1849,Female,60,57000,P03,5000,0
1850,Male,54,71000,P02,7000,1
1851,Female,19,56000,P03,7000,0
1852,Female,61,95000,P02,7000,0
1853,Female,49,48000,P02,5000,1
1854,Female,48,51000,P01,3500,1
1855,Male,51,39000,P03,3500,0
1856,Male,45,24000,P02,3500,1
1857,Male,64,64000,P01,3500,1
1858,Male,40,35000,P03,3500,1
1859,Male,51,95000,P02,7000,1
1860,Male,32,53000,P02,7000,0
1861,Female,18,64000,P01,5000,0
1862,Female,59,68000,P02,7000,0
1863,Female,56,87000,P03,5000,0
1864,Female,47,46000,P01,2000,0
1865,Female,22,28000,P01,7000,1
1866,Male,41,84000,P02,2000,0
1867,Male,20,61000,P02,7000,0
1868,Female,63,33000,P02,3500,1
1869,Female,63,81000,P01,2000,1
1870,Female,24,79000,P01,3500,0
1871,Female,33,73000,P01,5000,1
1872,Female,40,27000,P01,5000,0
1873,Female,36,67000,P02,5000,0
1874,Female,56,82000,P02,2000,0
1875,Female,31,78000,P02,2000,0
1876,Female,52,95000,P01,3500,0
1877,Female,35,38000,P03,7000,1
1878,Male,55,83000,P02,7000,0
1879,Male,52,47000,P01,7000,1
1880,Male,23,85000,P02,2000,0
1881,Male,52,72000,P01,3500,0
1882,Male,26,96000,P03,5000,0
1883,Female,29,31000,P03,7000,0
1884,Female,22,54000,P02,5000,0
1885,Female,54,29000,P01,7000,1
1886,Female,18,74000,P03,5000,1
1887,Male,30,72000,P03,5000,0
1888,Male,57,51000,P03,2000,1
1889,Male,58,62000,P01,5000,1
1890,Female,25,73000,P03,3500,1
1891,Male,47,25000,P01,5000,1
1892,Male,47,90000,P03,2000,1
1893,Male,58,79000,P02,3500,1
1894,Female,56,93000,P02,3500,0
1895,Male,35,37000,P02,5000,0
1896,Female,28,36000,P02,3500,1
1897,Male,49,63000,P02,7000,0
1898,Female,22,37000,P02,7000,0
1899,Female,41,43000,P03,7000,1
1900,Female,61,29000,P03,3500,1
1901,Male,37,89000,P01,3500,1
1902,Male,60,94000,P01,7000,0
1903,Female,18,34000,P02,3500,1
1904,Female,59,22000,P01,7000,0
1905,Female,62,24000,P02,2000,0
1906,Male,44,71000,P02,7000,1
1907,Female,33,47000,P02,2000,0
1908,Female,57,59000,P02,5000,0
1909,Female,23,95000,P02,3500,0
1910,Male,28,97000,P01,5000,1
1911,Male,51,20000,P03,5000,0
1912,Female,49,80000,P03,7000,1
1913,Female,27,61000,P03,2000,0
1914,Female,19,24000,P03,7000,0
1915,Female,31,72000,P01,2000,1
1916,Female,34,40000,P03,2000,0
1917,Female,30,65000,P03,7000,0
1918,Male,57,60000,P03,5000,0
1919,Male,21,84000,P02,2000,0
1920,Female,41,25000,P03,5000,0
1921,Female,52,39000,P01,3500,1
1922,Female,42,83000,P03,2000,0
1923,Female,26,23000,P03,3500,0
1924,Female,52,61000,P01,5000,0
1925,Female,21,38000,P02,7000,0
1926,Male,56,93000,P02,5000,1
1927,Male,27,64000,P03,7000,0
1928,Male,26,41000,P03,3500,0
1929,Male,44,46000,P01,7000,0
1930,Male,32,31000,P02,5000,1
1931,Female,25,97000,P01,2000,1
1932,Female,30,95000,P01,7000,1
1933,Female,38,20000,P03,7000,0
1934,Male,59,36000,P02,7000,1
1935,Female,30,44000,P03,3500,0
1936,Male,51,58000,P03,7000,1
1937,Male,39,40000,P02,5000,0
1938,Female,64,41000,P02,7000,1
1939,Female,45,34000,P01,2000,1
1940,Female,41,98000,P02,5000,1
1941,Female,37,60000,P03,5000,0
1942,Female,61,31000,P03,2000,0
1943,Male,63,25000,P01,3500,0
1944,Male,56,60000,P03,3500,0
1945,Male,38,43000,P02,7000,1
1946,Female,18,32000,P03,5000,1
1947,Male,30,68000,P03,2000,0
1948,Male,42,43000,P03,2000,0
1949,Female,61,44000,P02,2000,0
1950,Male,59,60000,P01,5000,1
1951,Male,29,31000,P02,3500,0
1952,Male,61,60000,P01,3500,0
1953,Female,63,45000,P03,5000,0
1954,Male,29,84000,P03,5000,0
1955,Male,29,41000,P03,5000,0
1956,Female,24,60000,P03,5000,0
1957,Female,42,35000,P01,2000,1
1958,Male,28,67000,P01,2000,1
1959,Male,34,70000,P01,7000,0
1960,Female,50,60000,P01,5000,1
1961,Male,40,22000,P02,2000,0
1962,Male,52,90000,P03,3500,0
1963,Male,34,86000,P03,3500,1
1964,Female,29,51000,P01,5000,0
1965,Female,38,95000,P02,7000,1
1966,Female,63,27000,P03,2000,0
1967,Male,40,63000,P03,3500,0
1968,Female,39,63000,P02,5000,1
1969,Female,52,87000,P03,7000,1
1970,Male,31,53000,P01,5000,1
1971,Male,64,60000,P01,5000,0
1972,Female,37,21000,P02,2000,0
1973,Male,25,60000,P03,5000,1
1974,Female,30,62000,P03,3500,1
1975,Male,56,49000,P01,7000,0
1976,Male,54,84000,P03,5000,1
1977,Female,38,79000,P03,5000,0
1978,Female,24,89000,P02,3500,1
1979,Male,24,42000,P02,5000,0
1980,Female,25,59000,P02,7000,1
1981,Female,43,87000,P02,2000,1
1982,Male,39,65000,P01,3500,0
1983,Female,53,46000,P03,3500,0
1984,Female,21,43000,P03,7000,0
1985,Female,24,79000,P01,2000,1
1986,Male,21,80000,P01,7000,0
1987,Female,35,63000,P01,3500,0
1988,Female,24,34000,P02,7000,0
1989,Female,35,80000,P01,5000,1
1990,Female,34,93000,P01,2000,1
1991,Male,38,35000,P02,2000,1
1992,Female,27,77000,P02,2000,0
1993,Female,30,55000,P01,7000,1
1994,Female,33,84000,P03,3500,1
1995,Male,41,27000,P02,3500,0
1996,Female,43,62000,P02,3500,0
1997,Female,21,41000,P01,5000,0
1998,Female,62,66000,P03,3500,1
1999,Male,41,79000,P03,7000,0
2000,Male,22,100000,P03,5000,1
